violation_id,legal_doc,article,clause,point,vehicle_type,actor,behavior_canonical,behavior_raw,condition_text,fine_min,fine_max,fine_text,additional_penalty,penalty_duration,point_deduction,remedial_measure,effective_status,source_text,note
ND100_74_4_e_1339,Nghị định 100/2019/NĐ-CP,74,4,e,không xác định,,"các hành vi vi phạm quy định tại Khoản 1, khoản 2, khoản 3, khoản 6, khoản 7 Điều 11 của Nghị định số 100/2019/NĐ-CP (Cụ thể: sử dụng ô (dù); Tập trung đông người trái phép, nằm, ngồi trên đường bộ gây cản trở giao thông; bám, kéo, đẩy xe khác, vật khác, mang vác vật cồng kềnh; Đá bóng, đá cầu, chơi cầu lông hoặc các hoạt động thể thao khác trái phép trên đường bộ; sử dụng bàn trượt, pa-tanh, các thiết bị tương tự trên phần đường xe chạy; Người được chở trên xe mô tô, xe gắn máy (kể cả xe máy điện), các loại xe tương tự xe mô tô và các loại xe tương tự xe gắn máy sử dụng ô (dù); không đội “mũ bảo hiểm cho người đi mô tô, xe máy” hoặc đội “mũ bảo hiểm cho người đi mô tô, xe máy” không cài quai đúng quy cách khi tham gia giao thông trên đường bộ; bám, kéo, đẩy xe khác, vật khác, dẫn dắt súc vật, mang vác vật cồng kềnh, đứng trên yên, giá đèo hàng hoặc ngồi trên tay lái; Không cứu giúp người bị tai nạn giao thông khi có yêu cầu; Ném gạch, đất, đá, cát hoặc vật thể khác vào phương tiện đang tham gia giao thông trên đường bộ.)","các hành vi vi phạm quy định tại Khoản 1, khoản 2, khoản 3, khoản 6, khoản 7 Điều 11 của Nghị định số 100/2019/NĐ-CP (Cụ thể: sử dụng ô (dù); Tập trung đông người trái phép, nằm, ngồi trên đường bộ gây cản trở giao thông; bám, kéo, đẩy xe khác, vật khác, mang vác vật cồng kềnh; Đá bóng, đá cầu, chơi cầu lông hoặc các hoạt động thể thao khác trái phép trên đường bộ; sử dụng bàn trượt, pa-tanh, các thiết bị tương tự trên phần đường xe chạy; Người được chở trên xe mô tô, xe gắn máy (kể cả xe máy điện), các loại xe tương tự xe mô tô và các loại xe tương tự xe gắn máy sử dụng ô (dù); không đội “mũ bảo hiểm cho người đi mô tô, xe máy” hoặc đội “mũ bảo hiểm cho người đi mô tô, xe máy” không cài quai đúng quy cách khi tham gia giao thông trên đường bộ; bám, kéo, đẩy xe khác, vật khác, dẫn dắt súc vật, mang vác vật cồng kềnh, đứng trên yên, giá đèo hàng hoặc ngồi trên tay lái; Không cứu giúp người bị tai nạn giao thông khi có yêu cầu; Ném gạch, đất, đá, cát hoặc vật thể khác vào phương tiện đang tham gia giao thông trên đường bộ.)",,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 4 - Điểm e]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
4. Trưởng Công an cấp xã trong phạm vi chức năng, nhiệm vụ được giao có liên quan đến trật tự an toàn giao thông đường bộ, đường sắt có thẩm quyền xử phạt đối với các hành vi vi phạm quy định tại các điểm, khoản, điều của Nghị định này như sau:
e) Khoản 1, khoản 2, khoản 3, khoản 6, khoản 7 Điều 11;",
ND100_74_5_b_1340,Nghị định 100/2019/NĐ-CP,74,5,b,không xác định,,Vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải,"hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi phạm) dừng, đỗ trên đường bộ",,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm b]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_b_1341,Nghị định 100/2019/NĐ-CP,74,5,b,không xác định,,Vi phạm quy định về bảo vệ kết cấu hạ tầng giao thông đường bộ,hành vi vi phạm quy định về bảo vệ kết cấu hạ tầng giao thông đường bộ,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm b]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_b_1342,Nghị định 100/2019/NĐ-CP,74,5,b,không xác định,,Vi phạm quy định về bảo đảm tiêu chuẩn kỹ thuật của công trình đường bộ,hành vi vi phạm quy định về bảo đảm tiêu chuẩn kỹ thuật của công trình đường bộ,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm b]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_b_1343,Nghị định 100/2019/NĐ-CP,74,5,b,không xác định,,"Vi phạm quy định về đào tạo sát hạch, cấp Giấy phép lái xe cơ giới đường bộ","hành vi vi phạm quy định về đào tạo sát hạch, cấp Giấy phép lái xe cơ giới đường bộ",,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm b]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_b_1344,Nghị định 100/2019/NĐ-CP,74,5,b,không xác định,,Vi phạm quy định về hoạt động kiểm định an toàn kỹ thuật và bảo vệ môi trường xe cơ giới,hành vi vi phạm quy định về hoạt động kiểm định an toàn kỹ thuật và bảo vệ môi trường xe cơ giới,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm b]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_a_1345,Nghị định 100/2019/NĐ-CP,74,5,a,không xác định,,Vi phạm về hoạt động vận tải và dịch vụ hỗ trợ vận tải,hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm a]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_a_1346,Nghị định 100/2019/NĐ-CP,74,5,a,không xác định,,Vi phạm về bảo vệ kết cấu hạ tầng giao thông đường bộ,hành vi vi phạm quy định về bảo vệ kết cấu hạ tầng giao thông đường bộ,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm a]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_a_1347,Nghị định 100/2019/NĐ-CP,74,5,a,không xác định,,Vi phạm về bảo đảm tiêu chuẩn kỹ thuật của công trình đường bộ,hành vi vi phạm quy định về bảo đảm tiêu chuẩn kỹ thuật của công trình đường bộ,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm a]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_a_1348,Nghị định 100/2019/NĐ-CP,74,5,a,không xác định,,"Vi phạm về đào tạo sát hạch, cấp Giấy phép lái xe","hành vi vi phạm quy định về đào tạo sát hạch, cấp Giấy phép lái xe cơ giới đường bộ",,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm a]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_a_1349,Nghị định 100/2019/NĐ-CP,74,5,a,không xác định,,Vi phạm về kiểm định an toàn kỹ thuật và bảo vệ môi trường xe cơ giới,hành vi vi phạm quy định về hoạt động kiểm định an toàn kỹ thuật và bảo vệ môi trường xe cơ giới,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm a]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
ND100_74_5_g_1350,Nghị định 100/2019/NĐ-CP,74,5,g,không xác định,,Vi phạm về hoạt động vận tải và dịch vụ hỗ trợ vận tải,hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải,,,,,,,,,old_base,"[Văn bản: Nghị định số 100/2019/NĐ-CP - Điều 74 - Khoản 5 - Điểm g]
Điều 74. Phân định thẩm quyền xử phạt hành chính trong lĩnh vực giao thông đường bộ, đường sắt
5. Thanh tra giao thông vận tải, người được giao thực hiện nhiệm vụ thanh tra chuyên ngành đường bộ trong phạm vi chức năng, nhiệm vụ được giao có thẩm quyền xử phạt đối với các hành vi vi phạm quy định về hoạt động vận tải và dịch vụ hỗ trợ vận tải tại các điểm dừng xe, đỗ xe trên đường bộ, bến xe, bãi đỗ xe, trạm dừng nghỉ, trạm kiểm tra tải trọng xe, trạm thu phí, cơ sở kinh doanh vận tải đường bộ, khi phương tiện (có hành vi vi p",
